,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Machinery Furniture Equipment,1384885000000.0,1329749000000.0,1257757000000.0,1191392000000.0
Land And Improvements,275514000000.0,274231000000.0,269127000000.0,263756000000.0
Properties,947575000000.0,896453000000.0,840719000000.0,793045000000.0
Current Assets,524515000000.0,534435000000.0,523140000000.0,558024000000.0
Hedging Assets Current,2554000000.0,9721000000.0,19335000000.0,18371000000.0
Prepaid Assets,12880000000.0,8970000000.0,11973000000.0,14376000000.0
Inventory,256595000000.0,250898000000.0,244241000000.0,207433000000.0
Inventories Adjustments Allowances,-5265000000.0,-5841000000.0,-6583000000.0,-4897000000.0
Finished Goods,103249000000.0,95227000000.0,93994000000.0,84174000000.0
Work In Process,20282000000.0,20375000000.0,14536000000.0,15701000000.0
Raw Materials,138329000000.0,141137000000.0,142294000000.0,112455000000.0
Receivables,,,99030000000.0,89916000000.0
Other Receivables,33896000000.0,25443000000.0,27311000000.0,35918000000.0
Taxes Receivable,26060000000.0,24990000000.0,25355000000.0,19137000000.0
Accounts Receivable,44333000000.0,48652000000.0,46364000000.0,34861000000.0
Allowance For Doubtful Accounts Receivable,-4182000000.0,-4016000000.0,-4079000000.0,-4033000000.0
Gross Accounts Receivable,48515000000.0,52668000000.0,50443000000.0,38894000000.0
Cash Cash Equivalents And Short Term Investments,148197000000.0,165761000000.0,148561000000.0,227928000000.0
Other Short Term Investments,56902000000.0,44002000000.0,55123000000.0,119338000000.0
Cash And Cash Equivalents,91295000000.0,121759000000.0,93438000000.0,108590000000.0
